Mass,LogZ,LogLifetime
6.74474428287274,-3.67843767042756,7.70981332426516
6.74474428287274,-3.64846176247406,7.71063369645041
6.74474428287274,-3.61848757608379,7.7114419064623
6.74474428287274,-3.60849658418641,7.71170854058264
6.74474428287274,-3.57852488589625,7.71250026811634
6.74474428287274,-3.54855520967794,7.71327942314829
6.74474428287274,-3.51858769984574,7.71404600202548
6.74474428287274,-3.50859903773045,7.7142986452428
6.74474428287274,-3.47863465876764,7.71504811959634
6.74474428287274,-3.44867282415438,7.71578458106824
6.74474428287274,-3.41871371538109,7.71650792681553
6.74474428287274,-3.40872798474307,7.71674607961005
6.74474428287274,-3.37877281518386,7.71745173762106
6.74474428287274,-3.34882084673124,7.71812536775902
6.74474428287274,-3.3188723075666,7.71877547987193
6.74474428287274,-3.30889026499398,7.71898712519118
6.74474428287274,-3.27894668133759,7.71729901558505
6.74474428287274,-3.24900712440638,7.71841232874762
6.74474428287274,-3.21907188098666,7.71945983627515
6.74474428287274,-3.20909447754128,7.7198628270254
6.74474428287274,-3.17916546692999,7.7209948289208
6.74474428287274,-3.14924152055428,7.72201175050727
6.74474428287274,-3.11932299870229,7.72291404959066
6.74474428287274,-3.10935142944407,7.72318943576791
6.74474428287274,-3.07944074504431,7.72393868056826
6.74474428287274,-3.04953642805274,7.72457180565751
6.74474428287274,-3.01963893085271,7.72508694896557
6.74474428287274,-3.00967469670604,7.72523203980612
6.74474428287274,-2.97978705173959,7.72534114092725
6.74474428287274,-2.94990741007618,7.72712959092488
6.74474428287274,-2.92003633934892,7.72874850189805
6.74474428287274,-2.91008132422962,7.72921360859454
6.74474428287274,-2.88022263375194,7.73039238850899
6.74474428287274,-2.85037399862145,7.73123171592874
6.74474428287274,-2.82053613047291,7.73170594332343
6.74474428287274,-2.81059269719211,7.73182433897222
6.74474428287274,-2.78077037855155,7.73193773559911
6.74474428287274,-2.75096068691431,7.73153095645058
6.74474428287274,-2.72116451348845,7.73053438672814
6.74474428287274,-2.71123562261375,7.73005713881529
6.74474428287274,-2.68145896754944,7.73020683529231
6.74474428287274,-2.65169815855285,7.73168631685678
6.74474428287274,-2.62195431020923,7.73307308617878
6.74474428287274,-2.612043666764,7.73351460800841
6.74474428287274,-2.58232430020291,7.73477723219179
6.74474428287274,-2.55262480322838,7.73594651608621
6.74474428287274,-2.52294656742231,7.73702154445887
6.74474428287274,-2.51305880097737,7.73735853565728
6.74474428287274,-2.48341124356003,7.738303426781
6.74474428287274,-2.45378857542844,7.73929197204016
6.74474428287274,-2.42419253029141,7.7401512883741
6.74474428287274,-2.41433341453699,7.74039649375015
6.74474428287274,-2.38477576735624,7.73844185722667
6.74474428287274,-2.35524925742611,7.74069120503967
6.74474428287274,-2.32575603890718,7.7428871751749
6.74474428287274,-2.31593275699521,7.74357818020883
6.74474428287274,-2.2864875273396,7.74555406928083
6.74474428287274,-2.25708118902025,7.74771200762952
6.74474428287274,-2.22771640961662,7.74936695126434
6.74474428287274,-2.21793787112826,7.74592287674073
6.74474428287274,-2.18863295618063,7.74809048044687
6.74474428287274,-2.15937652063046,7.75015900906296
6.74474428287274,-2.13017185392102,7.75212316384038
6.74474428287274,-2.12044906777893,7.75273825165106
6.74474428287274,-2.09131890772656,7.75116258284878
6.74474428287274,-2.06224902853003,7.75331032136933
6.74474428287274,-2.03324346505566,7.75510143680492
6.74474428287274,-2.02358996939386,7.75561516532701
6.74474428287274,-1.99467687011307,7.75369053432962
6.74474428287274,-1.96583849417013,7.75621902766814
6.74474428287274,-1.93707975809983,7.75877688360269
6.74474428287274,-1.92751210212047,7.75971560458558
6.74474428287274,-1.89886770763868,7.762128447015
6.74474428287274,-1.87031558428155,7.76389288409215
6.74474428287274,-1.84186167349766,7.76080400226561
6.74474428287274,-1.83239993655299,7.76098127003054
6.74474428287274,-1.8040867993814,7.76151101646475
6.74474428287274,-1.77588706325707,7.76203767559082
6.74474428287274,-1.74780783432957,7.76216105793666
6.74474428287274,-1.73847615265344,7.76216329777581
6.74474428287274,-1.71056930221695,7.76216993830369
6.74474428287274,-1.68280101229239,7.76225984861269
6.74474428287274,-1.65517967313705,7.76207275614876
6.74474428287274,-1.6460067238511,7.76191019365419
6.74474428287274,-1.61859506711142,7.7611002076317
6.74474428287274,-1.5913515124868,7.76000308854108
6.74474428287274,-1.56428580849403,7.7586343194708
6.74474428287274,-1.55530517372004,7.75805427886491
6.74474428287274,-1.52849247860539,7.75585684827153
6.74474428287274,-1.50188197425286,7.75166344927017
6.74474428287274,-1.47548476298071,7.74643884569861
6.74474428287274,-1.46673506617436,7.74464721294387
6.74474428287274,-1.44064018560277,7.73917202423398
6.74474428287274,-1.41478598871341,7.73369518203222
6.74474428287274,-1.38918480834161,7.73122003281748
6.74474428287274,-1.38070948599431,7.72829971889048
6.74474428287274,-1.35546539785297,7.71945974065583
6.74474428287274,-1.33050430230305,7.71050529546764
6.74474428287274,-1.30583947875825,7.7014425043828
6.74474428287274,-1.29768603407195,7.69846116369548
6.74474428287274,-1.27343723579762,7.68962190232212
6.74474428287274,-1.24951638848469,7.68068760519884
6.74474428287274,-1.2259372401877,7.67166578835861
6.74474428287274,-1.22184704654877,7.67007921745583
6.81425044781057,-4.00000135601498,7.6968901886301
6.81425044781057,-3.97826960281028,7.69716251085268
6.81425044781057,-3.94828168227714,7.69753735628954
6.81425044781057,-3.91829462528621,7.69791113246203
6.81425044781057,-3.90829914206188,7.698035454565
6.81425044781057,-3.87831333319819,7.69840772068659
6.81425044781057,-3.84832853876008,7.69877879793485
6.81425044781057,-3.81834483122236,7.69914884046685
6.81425044781057,-3.80835051684106,7.69927191688222
6.81425044781057,-3.77836838023438,7.69964048854253
6.81425044781057,-3.74838752038975,7.70000853567956
6.81425044781057,-3.71840802849959,7.70040669811156
6.81425044781057,-3.70841518521583,7.70053932306232
6.81425044781057,-3.67843767042756,7.70124761719184
6.81425044781057,-3.64846176247406,7.70208879016663
6.81425044781057,-3.61848757608379,7.70291796188701
6.81425044781057,-3.60849658418641,7.70319163090409
6.81425044781057,-3.57852488589625,7.70400455456968
6.81425044781057,-3.54855520967794,7.70480508378558
6.81425044781057,-3.51858769984574,7.7055932236761
6.81425044781057,-3.50859903773045,7.70585310294229
6.81425044781057,-3.47863465876764,7.70662435733331
6.81425044781057,-3.44867282415438,7.707382789479
6.81425044781057,-3.41871371538109,7.70812826858859
6.81425044781057,-3.40872798474307,7.70837384541062
6.81425044781057,-3.37877281518386,7.7091018761568
6.81425044781057,-3.34882084673124,7.70980656390024
6.81425044781057,-3.3188723075666,7.71049161297913
6.81425044781057,-3.30889026499398,7.71071563292738
6.81425044781057,-3.27894668133759,7.70869748412016
6.81425044781057,-3.24900712440638,7.7098317343285
6.81425044781057,-3.21907188098666,7.71089910950762
6.81425044781057,-3.20909447754128,7.71133784802519
6.81425044781057,-3.17916546692999,7.7125693503034
6.81425044781057,-3.14924152055428,7.71367436609926
6.81425044781057,-3.11932299870229,7.71465357281079
6.81425044781057,-3.10935142944407,7.71495215919631
6.81425044781057,-3.07944074504431,7.71576368966379
6.81425044781057,-3.04953642805274,7.71644828552126
6.81425044781057,-3.01963893085271,7.71700416129856
6.81425044781057,-3.00967469670604,7.71716045273069
6.81425044781057,-2.97978705173959,7.71688827680156
6.81425044781057,-2.94990741007618,7.71868782700543
6.81425044781057,-2.92003633934892,7.72038776876499
6.81425044781057,-2.91008132422962,7.72088303795374
6.81425044781057,-2.88022263375194,7.72213002711669
6.81425044781057,-2.85037399862145,7.72300411026639
6.81425044781057,-2.82053613047291,7.72347910385107
6.81425044781057,-2.81059269719211,7.72357778864359
6.81425044781057,-2.78077037855155,7.72359709523284
6.81425044781057,-2.75096068691431,7.72307073323864
6.81425044781057,-2.72116451348845,7.72192630258555
6.81425044781057,-2.71123562261375,7.72139288682317
6.81425044781057,-2.68145896754944,7.72151898360329
6.81425044781057,-2.65169815855285,7.72316042785431
6.81425044781057,-2.62195431020923,7.72468713672053
6.81425044781057,-2.612043666764,7.72517000458939
6.81425044781057,-2.58232430020291,7.72653951337746
6.81425044781057,-2.55262480322838,7.72778788308092
6.81425044781057,-2.52294656742231,7.72891119987854
6.81425044781057,-2.51305880097737,7.72925683473644
6.81425044781057,-2.48341124356003,7.73020315530085
6.81425044781057,-2.45378857542844,7.73112176945483
6.81425044781057,-2.42419253029141,7.73185956197139
6.81425044781057,-2.41433341453699,7.73204576051466
6.81425044781057,-2.38477576735624,7.7297291443814
6.81425044781057,-2.35524925742611,7.73219182227348
6.81425044781057,-2.32575603890718,7.73434590427133
6.81425044781057,-2.31593275699521,7.73500201908595
6.81425044781057,-2.2864875273396,7.73683430611336
6.81425044781057,-2.25708118902025,7.73886166871699
6.81425044781057,-2.22771640961662,7.74048266110901
6.81425044781057,-2.21793787112826,7.73667915716172
6.81425044781057,-2.18863295618063,7.7387025671193
6.81425044781057,-2.15937652063046,7.74072091495209
6.81425044781057,-2.13017185392102,7.7427278205634
6.81425044781057,-2.12044906777893,7.74336913231705
6.81425044781057,-2.09131890772656,7.74139523341001
6.81425044781057,-2.06224902853003,7.74368880618949
6.81425044781057,-2.03324346505566,7.74563336477778
6.81425044781057,-2.02358996939386,7.74619996252796
6.81425044781057,-1.99467687011307,7.74399402269628
6.81425044781057,-1.96583849417013,7.74666085551175
6.81425044781057,-1.93707975809983,7.74940637899314
6.81425044781057,-1.92751210212047,7.75046116916338
6.81425044781057,-1.89886770763868,7.75310370083819
6.81425044781057,-1.87031558428155,7.75488094301262
6.81425044781057,-1.84186167349766,7.75085493740862
6.81425044781057,-1.83239993655299,7.75102030733024
6.81425044781057,-1.8040867993814,7.75151451451837
6.81425044781057,-1.77588706325707,7.75200588045869
6.81425044781057,-1.74780783432957,7.75213683428263
6.81425044781057,-1.73847615265344,7.75214573927932
6.81425044781057,-1.71056930221695,7.75217228791528
6.81425044781057,-1.68280101229239,7.7523366228032
6.81425044781057,-1.65517967313705,7.75227288537851
6.81425044781057,-1.6460067238511,7.75215426797861
6.81425044781057,-1.61859506711142,7.75148503914084
6.81425044781057,-1.5913515124868,7.7504320192317
6.81425044781057,-1.56428580849403,7.74895033739859
6.81425044781057,-1.55530517372004,7.74831513786948
6.81425044781057,-1.52849247860539,7.74589081184648
6.81425044781057,-1.50188197425286,7.74166819830629
6.81425044781057,-1.47548476298071,7.73636610645071
6.81425044781057,-1.46673506617436,7.73457552584957
6.81425044781057,-1.44064018560277,7.72907580012081
6.81425044781057,-1.41478598871341,7.72339386011264
6.81425044781057,-1.38918480834161,7.72135947065236
6.81425044781057,-1.38070948599431,7.71838366552967
6.81425044781057,-1.35546539785297,7.70937570463257
6.81425044781057,-1.33050430230305,7.70025100517922
6.81425044781057,-1.30583947875825,7.69137026187232
6.81425044781057,-1.29768603407195,7.68838937335864
6.81425044781057,-1.27343723579762,7.67937865511815
6.81425044781057,-1.24951638848469,7.67027102092855
6.81425044781057,-1.2259372401877,7.66107403796903
6.81425044781057,-1.22184704654877,7.65951666388225
6.88447289000989,-4.00000135601498,7.68886668835925
6.88447289000989,-3.97826960281028,7.68914275731987
6.88447289000989,-3.94828168227714,7.6895227965163
6.88447289000989,-3.91829462528621,7.68990181417591
6.88447289000989,-3.90829914206188,7.69002788917276
6.88447289000989,-3.87831333319819,7.69040544199456
6.88447289000989,-3.84832853876008,7.6907818532469
6.88447289000989,-3.81834483122236,7.69115724436336
6.88447289000989,-3.80835051684106,7.69128212011233
6.88447289000989,-3.77836838023438,7.69165608491297
6.88447289000989,-3.74838752038975,7.69202890563098
6.88447289000989,-3.71840802849959,7.6924006632398
6.88447289000989,-3.70841518521583,7.69252435722222
6.88447289000989,-3.67843767042756,7.69317797331414
6.88447289000989,-3.64846176247406,7.69395658934643
6.88447289000989,-3.61848757608379,7.69472881074186
6.88447289000989,-3.60849658418641,7.69498470177679
6.88447289000989,-3.57852488589625,7.69574773018739
6.88447289000989,-3.54855520967794,7.69650335425715
6.88447289000989,-3.51858769984574,7.69725130518484
6.88447289000989,-3.50859903773045,7.69749879850159
6.88447289000989,-3.47863465876764,7.6982357177021
6.88447289000989,-3.44867282415438,7.69896390258461
6.88447289000989,-3.41871371538109,7.69968291175961
6.88447289000989,-3.40872798474307,7.6999204654022
6.88447289000989,-3.37877281518386,7.7006659674202
6.88447289000989,-3.34882084673124,7.701402032825
6.88447289000989,-3.3188723075666,7.70212237890348
6.88447289000989,-3.30889026499398,7.70235890100415
6.88447289000989,-3.27894668133759,7.70000731186481
6.88447289000989,-3.24900712440638,7.70116271488005
6.88447289000989,-3.21907188098666,7.70225016245157
6.88447289000989,-3.20909447754128,7.70272501712554
6.88447289000989,-3.17916546692999,7.70405704516124
6.88447289000989,-3.14924152055428,7.70525106299788
6.88447289000989,-3.11932299870229,7.70630796988863
6.88447289000989,-3.10935142944407,7.70662999556598
6.88447289000989,-3.07944074504431,7.70750445356894
6.88447289000989,-3.04953642805274,7.70824105061292
6.88447289000989,-3.01963893085271,7.70883807861706
6.88447289000989,-3.00967469670604,7.70900568606548
6.88447289000989,-2.97978705173959,7.70834830393705
6.88447289000989,-2.94990741007618,7.71015906873738
6.88447289000989,-2.92003633934892,7.71194087632451
6.88447289000989,-2.91008132422962,7.71246661883705
6.88447289000989,-2.88022263375194,7.71378252016074
6.88447289000989,-2.85037399862145,7.7146917172063
6.88447289000989,-2.82053613047291,7.71516748487674
6.88447289000989,-2.81059269719211,7.715246255688
6.88447289000989,-2.78077037855155,7.7151705026198
6.88447289000989,-2.75096068691431,7.71452332545079
6.88447289000989,-2.72116451348845,7.71322951012563
6.88447289000989,-2.71123562261375,7.71263934769091
6.88447289000989,-2.68145896754944,7.71274160157374
6.88447289000989,-2.65169815855285,7.71454667757462
6.88447289000989,-2.62195431020923,7.71621476809473
6.88447289000989,-2.612043666764,7.71673940808341
6.88447289000989,-2.58232430020291,7.718216902947
6.88447289000989,-2.55262480322838,7.71954517345723
6.88447289000989,-2.52294656742231,7.72071727630329
6.88447289000989,-2.51305880097737,7.72107164389561
6.88447289000989,-2.48341124356003,7.72201940863143
6.88447289000989,-2.45378857542844,7.72286737102386
6.88447289000989,-2.42419253029141,7.72349294301949
6.88447289000989,-2.41433341453699,7.72363507346844
6.88447289000989,-2.38477576735624,7.72092664499558
6.88447289000989,-2.35524925742611,7.72366724801223
6.88447289000989,-2.32575603890718,7.72601877611321
6.88447289000989,-2.31593275699521,7.72672401534965
6.88447289000989,-2.2864875273396,7.72864769334441
6.88447289000989,-2.25708118902025,7.73060276843318
6.88447289000989,-2.22771640961662,7.73209314218047
6.88447289000989,-2.21793787112826,7.72779490533459
6.88447289000989,-2.18863295618063,7.72975191245439
6.88447289000989,-2.15937652063046,7.73167636256279
6.88447289000989,-2.13017185392102,7.73355485774541
6.88447289000989,-2.12044906777893,7.73416848122295
6.88447289000989,-2.09131890772656,7.73228491165626
6.88447289000989,-2.06224902853003,7.73439798985558
6.88447289000989,-2.03324346505566,7.73628928616922
6.88447289000989,-2.02358996939386,7.73686069414492
6.88447289000989,-1.99467687011307,7.7348044297883
6.88447289000989,-1.96583849417013,7.73739824429782
6.88447289000989,-1.93707975809983,7.7399474846059
6.88447289000989,-1.92751210212047,7.74111136462296
6.88447289000989,-1.89886770763868,7.74398595254447
6.88447289000989,-1.87031558428155,7.7457761317757
6.88447289000989,-1.84186167349766,7.74080334511486
6.88447289000989,-1.83239993655299,7.74095669458313
6.88447289000989,-1.8040867993814,7.74141499628494
6.88447289000989,-1.77588706325707,7.741870705335
6.88447289000989,-1.74780783432957,7.74200930866287
6.88447289000989,-1.73847615265344,7.74202494750313
6.88447289000989,-1.71056930221695,7.74207160940486
6.88447289000989,-1.68280101229239,7.74231113583438
6.88447289000989,-1.65517967313705,7.74237202465141
6.88447289000989,-1.6460067238511,7.74229780521063
6.88447289000989,-1.61859506711142,7.74177078409325
6.88447289000989,-1.5913515124868,7.74076231781794
6.88447289000989,-1.56428580849403,7.73923510793912
6.88447289000989,-1.55530517372004,7.73861830771243
6.88447289000989,-1.52849247860539,7.73637907513304
6.88447289000989,-1.50188197425286,7.73190324588925
6.88447289000989,-1.47548476298071,7.72644924452011
6.88447289000989,-1.46673506617436,7.72458706397104
6.88447289000989,-1.44064018560277,7.71887553206038
6.88447289000989,-1.41478598871341,7.71298638066501
6.88447289000989,-1.38918480834161,7.71139729309138
6.88447289000989,-1.38070948599431,7.70836542492328
6.88447289000989,-1.35546539785297,7.69923437617052
6.88447289000989,-1.33050430230305,7.69029315989487
6.88447289000989,-1.30583947875825,7.68125197342487
6.88447289000989,-1.29768603407195,7.67821379087032
6.88447289000989,-1.27343723579762,7.66902984885963
6.88447289000989,-1.24951638848469,7.65978228084426
6.88447289000989,-1.2259372401877,7.65148267810696
6.88447289000989,-1.22184704654877,7.64996999614894
6.95541899087515,-4.00000135601498,7.68076050404439
6.95541899087515,-3.97826960281028,7.68104035835406
6.95541899087515,-3.94828168227714,7.68142564483295
6.95541899087515,-3.91829462528621,7.68180995799443
6.95541899087515,-3.90829914206188,7.68193780394915
6.95541899087515,-3.87831333319819,7.68232069795182
6.95541899087515,-3.84832853876008,7.68270249817641
6.95541899087515,-3.81834483122236,7.68308329299574
6.95541899087515,-3.80835051684106,7.68320998662088
6.95541899087515,-3.77836838023438,7.68358940013941
6.95541899087515,-3.74838752038975,7.68396772773783
6.95541899087515,-3.71840802849959,7.68434502832808
6.95541899087515,-3.70841518521583,7.68447056464548
6.95541899087515,-3.67843767042756,7.68512461666989
6.95541899087515,-3.64846176247406,7.68590206647959
6.95541899087515,-3.61848757608379,7.68667409165156
6.95541899087515,-3.60849658418641,7.68693013530505
6.95541899087515,-3.57852488589625,7.68769426456387
6.95541899087515,-3.54855520967794,7.68845199140095
6.95541899087515,-3.51858769984574,7.68920306721183
6.95541899087515,-3.50859903773045,7.68945183373836
6.95541899087515,-3.47863465876764,7.69019326578154
6.95541899087515,-3.44867282415438,7.69092705475964
6.95541899087515,-3.41871371538109,7.69165275471042
6.95541899087515,-3.40872798474307,7.69189277797805
6.95541899087515,-3.37877281518386,7.69260711791778
6.95541899087515,-3.34882084673124,7.69331241668821
6.95541899087515,-3.3188723075666,7.69400824533261
6.95541899087515,-3.30889026499398,7.69423805327717
6.95541899087515,-3.27894668133759,7.69213625021792
6.95541899087515,-3.24900712440638,7.69325814609101
6.95541899087515,-3.21907188098666,7.69428983516353
6.95541899087515,-3.20909447754128,7.69471894888311
6.95541899087515,-3.17916546692999,7.69593911725256
6.95541899087515,-3.14924152055428,7.69705463368967
6.95541899087515,-3.11932299870229,7.69806064092381
6.95541899087515,-3.10935142944407,7.69837088859065
6.95541899087515,-3.07944074504431,7.69922289980649
6.95541899087515,-3.04953642805274,7.69995260094022
6.95541899087515,-3.01963893085271,7.70058784254651
6.95541899087515,-3.00967469670604,7.7007668826254
6.95541899087515,-2.97978705173959,7.69974157306466
6.95541899087515,-2.94990741007618,7.70154241962365
6.95541899087515,-2.92003633934892,7.70340693668482
6.95541899087515,-2.91008132422962,7.70396346655586
6.95541899087515,-2.88022263375194,7.70534899019621
6.95541899087515,-2.85037399862145,7.70629366299452
6.95541899087515,-2.82053613047291,7.70677021272786
6.95541899087515,-2.81059269719211,7.70682886433963
6.95541899087515,-2.78077037855155,7.70665707200202
6.95541899087515,-2.75096068691431,7.70588783462961
6.95541899087515,-2.72116451348845,7.70444309518843
6.95541899087515,-2.71123562261375,7.70379560129368
6.95541899087515,-2.68145896754944,7.70387376657258
6.95541899087515,-2.65169815855285,7.70584416058673
6.95541899087515,-2.62195431020923,7.70765508973169
6.95541899087515,-2.612043666764,7.70822193231164
6.95541899087515,-2.58232430020291,7.70980852607247
6.95541899087515,-2.55262480322838,7.71121752078594
6.95541899087515,-2.52294656742231,7.71243891243208
6.95541899087515,-2.51305880097737,7.71280210275168
6.95541899087515,-2.48341124356003,7.71375132654143
6.95541899087515,-2.45378857542844,7.71452790908942
6.95541899087515,-2.42419253029141,7.71504010410544
6.95541899087515,-2.41433341453699,7.71513771232806
6.95541899087515,-2.38477576735624,7.71203343379793
6.95541899087515,-2.35524925742611,7.71505482602246
6.95541899087515,-2.32575603890718,7.71760583495479
6.95541899087515,-2.31593275699521,7.71836070485168
6.95541899087515,-2.2864875273396,7.72037671561905
6.95541899087515,-2.25708118902025,7.72225875825325
6.95541899087515,-2.22771640961662,7.72365083112648
6.95541899087515,-2.21793787112826,7.71881909921764
6.95541899087515,-2.18863295618063,7.72070901920291
6.95541899087515,-2.15937652063046,7.72257915942491
6.95541899087515,-2.13017185392102,7.72441741465882
6.95541899087515,-2.12044906777893,7.72502098222327
6.95541899087515,-2.09131890772656,7.72320676125478
6.95541899087515,-2.06224902853003,7.72527701529843
6.95541899087515,-2.03324346505566,7.72716959746255
6.95541899087515,-2.02358996939386,7.72775226907236
6.95541899087515,-1.99467687011307,7.72594215417076
6.95541899087515,-1.96583849417013,7.72892535648348
6.95541899087515,-1.93707975809983,7.73167127351151
6.95541899087515,-1.92751210212047,7.73268271101027
6.95541899087515,-1.89886770763868,7.73522868910371
6.95541899087515,-1.87031558428155,7.73677961072898
6.95541899087515,-1.84186167349766,7.73204855960325
6.95541899087515,-1.83239993655299,7.73212102440902
6.95541899087515,-1.8040867993814,7.73234567042425
6.95541899087515,-1.77588706325707,7.73258101904393
6.95541899087515,-1.74780783432957,7.73271423646471
6.95541899087515,-1.73847615265344,7.73274803476114
6.95541899087515,-1.71056930221695,7.73284882115712
6.95541899087515,-1.68280101229239,7.73301465992012
6.95541899087515,-1.65517967313705,7.7329844705692
6.95541899087515,-1.6460067238511,7.73289800891428
6.95541899087515,-1.61859506711142,7.73238183060205
6.95541899087515,-1.5913515124868,7.73147663348883
6.95541899087515,-1.56428580849403,7.7301634889313
6.95541899087515,-1.55530517372004,7.72960783485256
6.95541899087515,-1.52849247860539,7.72756277531662
6.95541899087515,-1.50188197425286,7.722104299164
6.95541899087515,-1.47548476298071,7.71643018701143
6.95541899087515,-1.46673506617436,7.71449566866024
6.95541899087515,-1.44064018560277,7.7085701478555
6.95541899087515,-1.41478598871341,7.70247164971121
6.95541899087515,-1.38918480834161,7.70133245296417
6.95541899087515,-1.38070948599431,7.69837537895481
6.95541899087515,-1.35546539785297,7.6895322826489
6.95541899087515,-1.33050430230305,7.68024278415945
6.95541899087515,-1.30583947875825,7.67102941365204
6.95541899087515,-1.29768603407195,7.66793334662815
6.95541899087515,-1.27343723579762,7.65879901030946
6.95541899087515,-1.24951638848469,7.6506292810641
6.95541899087515,-1.2259372401877,7.64191754060595
6.95541899087515,-1.22184704654877,7.64032494777521
7.02709620787789,-4.00000135601498,7.67257078360712
7.02709620787789,-3.97826960281028,7.67285446227474
7.02709620787789,-3.94828168227714,7.67324505011058
7.02709620787789,-3.91829462528621,7.67363471334531
7.02709620787789,-3.90829914206188,7.67376434850803
7.02709620787789,-3.87831333319819,7.6741526387337
7.02709620787789,-3.84832853876008,7.67453988346515
7.02709620787789,-3.81834483122236,7.67492613767377
7.02709620787789,-3.80835051684106,7.6750546679087
7.02709620787789,-3.77836838023438,7.67543958629544
7.02709620787789,-3.74838752038975,7.67582347752396
7.02709620787789,-3.71840802849959,7.67620637821736
7.02709620787789,-3.70841518521583,7.67633377585543
7.02709620787789,-3.67843767042756,7.67698826830472
7.02709620787789,-3.64846176247406,7.67776453987364
7.02709620787789,-3.61848757608379,7.67853636680002
7.02709620787789,-3.60849658418641,7.67879256464484
7.02709620787789,-3.57852488589625,7.67955780609637
7.02709620787789,-3.54855520967794,7.68031765737029
7.02709620787789,-3.51858769984574,7.681071890267
7.02709620787789,-3.50859903773045,7.68132194312404
7.02709620787789,-3.47863465876764,7.68206793451577
7.02709620787789,-3.44867282415438,7.68280738534097
7.02709620787789,-3.41871371538109,7.68353984501756
7.02709620787789,-3.40872798474307,7.68378236336028
7.02709620787789,-3.37877281518386,7.68450495455529
7.02709620787789,-3.34882084673124,7.68521966435089
7.02709620787789,-3.3188723075666,7.68592606652552
7.02709620787789,-3.30889026499398,7.68615965333991
7.02709620787789,-3.27894668133759,7.68418484062567
7.02709620787789,-3.24900712440638,7.68540416051599
7.02709620787789,-3.21907188098666,7.68651999646002
7.02709620787789,-3.20909447754128,7.68695076650136
7.02709620787789,-3.17916546692999,7.68817250019502
7.02709620787789,-3.14924152055428,7.68928435318219
7.02709620787789,-3.11932299870229,7.69028133259374
7.02709620787789,-3.10935142944407,7.69058734061494
7.02709620787789,-3.07944074504431,7.69142286301679
7.02709620787789,-3.04953642805274,7.69213029030653
7.02709620787789,-3.01963893085271,7.69270304173732
7.02709620787789,-3.00967469670604,7.69286285226731
7.02709620787789,-2.97978705173959,7.69168694862703
7.02709620787789,-2.94990741007618,7.69346372084728
7.02709620787789,-2.92003633934892,7.69520442707562
7.02709620787789,-2.91008132422962,7.69572714483633
7.02709620787789,-2.88022263375194,7.69703799113301
7.02709620787789,-2.85037399862145,7.69793356208319
7.02709620787789,-2.82053613047291,7.69837031829006
7.02709620787789,-2.81059269719211,7.69840526769622
7.02709620787789,-2.78077037855155,7.69819401706785
7.02709620787789,-2.75096068691431,7.69742332104692
7.02709620787789,-2.72116451348845,7.69605119675765
7.02709620787789,-2.71123562261375,7.69545050084383
7.02709620787789,-2.68145896754944,7.69554224582948
7.02709620787789,-2.65169815855285,7.69737769240365
7.02709620787789,-2.62195431020923,7.69910433387047
7.02709620787789,-2.612043666764,7.69965260897105
7.02709620787789,-2.58232430020291,7.70131349891064
7.02709620787789,-2.55262480322838,7.70280404970912
7.02709620787789,-2.52294656742231,7.70407523808792
7.02709620787789,-2.51305880097737,7.70444734205508
7.02709620787789,-2.48341124356003,7.70539803993464
7.02709620787789,-2.45378857542844,7.70610250705222
7.02709620787789,-2.42419253029141,7.70650015671237
7.02709620787789,-2.41433341453699,7.70655278389673
7.02709620787789,-2.38477576735624,7.70304857598206
7.02709620787789,-2.35524925742611,7.70635365101283
7.02709620787789,-2.32575603890718,7.70910619647304
7.02709620787789,-2.31593275699521,7.70991120848595
7.02709620787789,-2.2864875273396,7.71202050353671
7.02709620787789,-2.25708118902025,7.71382876109983
7.02709620787789,-2.22771640961662,7.71512152008554
7.02709620787789,-2.21793787112826,7.70975079532254
7.02709620787789,-2.18863295618063,7.71157293682469
7.02709620787789,-2.15937652063046,7.71338820748421
7.02709620787789,-2.13017185392102,7.71518580808737
7.02709620787789,-2.12044906777893,7.71577921611018
7.02709620787789,-2.09131890772656,7.71403505839339
7.02709620787789,-2.06224902853003,7.71606204696844
7.02709620787789,-2.03324346505566,7.71795592823402
7.02709620787789,-2.02358996939386,7.71854997955234
7.02709620787789,-1.99467687011307,7.71698855073336
7.02709620787789,-1.96583849417013,7.72036515358153
7.02709620787789,-1.93707975809983,7.72330977412904
7.02709620787789,-1.92751210212047,7.72430427056303
7.02709620787789,-1.89886770763868,7.72673138092542
7.02709620787789,-1.87031558428155,7.72803500526354
7.02709620787789,-1.84186167349766,7.72332509065626
7.02709620787789,-1.83239993655299,7.72333404260773
7.02709620787789,-1.8040867993814,7.72336738660641
7.02709620787789,-1.77588706325707,7.723410127553
7.02709620787789,-1.74780783432957,7.72355466117771
7.02709620787789,-1.73847615265344,7.72361207731732
7.02709620787789,-1.71056930221695,7.7237836891472
7.02709620787789,-1.68280101229239,7.72387097782279
7.02709620787789,-1.65517967313705,7.72369342185147
7.02709620787789,-1.6460067238511,7.72357052380812
7.02709620787789,-1.61859506711142,7.72299074019725
7.02709620787789,-1.5913515124868,7.722136615314
7.02709620787789,-1.56428580849403,7.72099838477111
7.02709620787789,-1.55530517372004,7.72050450696565
7.02709620787789,-1.52849247860539,7.71865562147171
7.02709620787789,-1.50188197425286,7.71220437200439
7.02709620787789,-1.47548476298071,7.70630788077537
7.02709620787789,-1.46673506617436,7.70430027916412
